DonorClientNm,RecipientClientNm,AmountPaid,
"Queensland Nickel Pty Ltd","Palmer United Party","15216400.0000",
"Mineralogy Pty Ltd","Palmer United Party","8238689.0000",
"Palmer Coolum Resort","Palmer United Party","2285780.0000",
"Mr Clive Frederick Palmer","Palmer United Party","101833.0000",
"Palmer Leisure Australia Pty Ltd","Palmer United Party","90281.0000",
